idDocument,cosine_similarity,names,title,excerpt
7115,0.437064,"Man; Mustache; Shirt","Prefeito de Belo Horizonte é empossado virtualmente após recomendação médica","Sem Fuad Noman poder comparecer à cerimônia, o vice-prefeito Álvaro Damião leu o discurso de posse"
14210,0.436984,"Woman; Table; Papers","Trabalho 100% presencial é adotado por 35% das empresas no Brasil, aponta estudo","Os números são da 27ª edição do Índice de Confiança da Robert Half, consultoria fundada em 1948 que opera em várias partes do mundo"
3301,0.436903,"Ambulance; Street","Motociclista fica ferido em acidente na Avenida Francisco Bernardino","Por conta do acidente, trânsito ficou parcialmente interditado; Prefeitura informou que vítima não ficou em estado grave"
14439,0.436897,"Man; Woman; Award; Medal; Face mask","Ultramaratonista corre 608km e é oitavo melhor na 1.000km Brasil","Adriano Mello comemora o resultado e lamenta falta de patrocínio e pés machucados: \'Não tive condições de comprar tênis novo\'"
8397,0.436878,"Airplane; Worker; Airport","Juiz de Fora vai receber mais 19 mil doses de vacinas contra a Covid-19","Nova remessa contempla doses da AstraZeneca e da Coronavac; PJF garante que há estrutura na cidade para receber vacinas da Pfizer, caso haja intenção da Secretaria de Estado de Saúde"
5036,0.436713,"Car; People; Hotel","Acidente envolvendo carro, moto e poste na Deusdedit Salgado deixa feridos","De acordo com informações preliminares do Copom, há vítimas; Corpo de Bombeiros se desloca  para o local da ocorrência"
8630,0.436664,"Woman; Helmet; Crowd","Entenda embate de Rayssa Leal com o COB às vésperas da Olimpíada de Paris","Jovem atleta busca conseguir liberação para que a mãe, Lilian Mendes, tenha acesso à Vila Olímpica"
7905,0.436522,"People; Field; Apartment building","Novo técnico comanda treino no Tupi; confira atletas que devem integrar elenco para o Mineiro","Técnico Franco Muller diz que ainda avalia atletas, enxerga o Módulo II como difícil e pede apoio da torcida"
13490,0.436484,"Swimmer; Swimming cap; Goggles; Swimming pool; Water; Reflection","PJF publica novo edital do programa Bolsa Atleta municipal","Edital prevê concessão de mais 80 bolsas; seminário vai explicar os requisitos para a aprovação"
9291,0.436438,"People; Building; Sidewalk","Moradores de Ibitipoca protestam e pedem “justiça por Chiquinho”","Músico foi encontrado com um ferimento na cabeça e morreu na última sexta, após 40 dias internado em UTI; moradores pedem respostas e reivindicam policiamento"
6671,0.436404,"Man; Book; Couch; Painting","‘O pacto: entre o céu e o inferno’, novo livro de Artur Laizo, será lançado em fevereiro ","Obra, que concorre ao Prêmio Ecos de Literatura, traz a história de uma possessão demoníaca que se passa na cidade"
7144,0.436402,Banner,"Após anunciar saída, Athletic renova com técnico para 2025","Roger Silva permanece no Esquadrão para a disputa da Série B"
12355,0.43638,"Gas station; Car; Street","Gasolina é encontrada por até R$ 5,99 em JF, aponta pesquisa semanal do Procon","Variação é de R$ 0,80; levantamento inclui todas as regiões da cidade e está disponível para consulta"
4906,0.436355,"Boxer; Headband; Ring","Beatriz Ferreira avança à final do Mundial de boxe","Pugilista prata em Tóquio 2020, radicada em Juiz de Fora, decide o ouro na próxima sexta-feira, na Turquia"
13383,0.436164,"Woman; Hair","JF ganha primeira confraria só de mulheres","O grupo Decantadas será inaugurado nesta terça-feira, às 19h30, no Assunta"
10632,0.435712,"Man; Harpsichord","Biografia de Bebê Lima e Castro é lançada nesta sexta no Mamm","Livro de Marcelo Fagerlande conta a história da mulher que foi considerada uma das mais belas do Rio de Janeiro nos anos 1900"
15706,0.435555,"Soccer player; Football; Goalkeeper; Scoreboard","O melhor e o pior do futebol","Lembro-me que, em 2015 ou 2016, naquelas falas do tipo “acaba logo, ano tal”, eu e uma ex-colega de redação lembrávamos dos horrores vividos no ano e chegamos a um acordo de que o mundo estava retornando às trevas. Depois de um período de luzes – e aqui não há nenhuma analogia política – a […]"
12433,0.435535,"Bus; Van; Pedestrian; Crosswalk","Idosa é atropelada por ônibus na Avenida Rio Branco","Mulher foi socorrida e levada ao HPS; ela sofreu um corte no supercílio, segundo a Secretaria de Saúde"
7081,0.435507,"Firefighter; Fire; Smoke; Building","Incêndio atinge fábrica de borracha e transportadora em Rio Pomba","Maquinários, caminhões e um veículo foram consumidos pelas chamas durante o incêndio, além dos artefatos de borracha"
5275,0.435456,"Hillside; Road; Building","Fogo consome área de 15 mil metros quadrados em Juiz de Fora","Segundo dados do Inmet, a umidade relativa do ar chegou a 36% na cidade nesta quarta-feira"
4438,0.435451,"Tower; Fountain; Shrubbery","Atividades virtuais marcam comemoração do Museu Mariano Procópio pelos 300 anos do estado","Eventos que celebram a data histórica começam nesta quarta-feira com divulgação nas redes sociais da instituição e no YouTube da PJF"
10448,0.435428,"Woman; Gymnasium; People","Prefeita Margarida Salomão é vacinada contra Covid-19","""Uma sensação de alívio, que eu gostaria que fosse compartilhada com todos os cidadãos e cidadãs de JF"", diz prefeita"
7006,0.435376,"Woman; People; Papers","PF prende suspeito de envolvimento na morte de Marielle Franco","Foram cumpridos um mandado de prisão preventiva e sete de busca e apreensão no Rio de Janeiro"
14061,0.435354,"Man; Podium","Juiz-foranos são campeões em novo evento em defesa do parajiu-jítsu","Professor Linus Pauling e atleta Marcelina do Nascimento conquistam medalhas e seguem atrás de apoio para que lutas cheguem a mais pessoas com deficiência de JF"
10899,0.435348,"Woman; Chair; Garment; Scarf","Estudante de JF é classificada para segunda fase de reality de moda","Fashion Reality é promovido pela Unicesumar e reúne participantes de 18 localidades"
10746,0.435299,"Parent; Arm","Sábado é marcado pelo Dia D de Vacinação contra a gripe e o sarampo","Juiz-foranos buscaram imunização em unidades de saúde e em postos volantes criados pela Prefeitura"
4307,0.435253,"Soccer player; Official; Soccer field; Shorts","Brasil é prata no futebol feminino após revés contra EUA na final","Swanson marcou o único gol das norte-americanas no segundo tempo"
10100,0.435221,"Woman; Child; Table; Laptop","Mães compartilham experiências de acompanhamento do ensino remoto com os filhos","As famílias tiveram que alterar suas rotinas para receber as aulas on-line. As mães relatam como lidam com as dificuldades e as alegrias da aproximação com o mundo escolar"
3185,0.435194,"Person; Bed; Screen","Polícia Civil apreende simulacro de arma em casa de adolescente","Jovem foi identificado após postar mensagens de ataque a escolas em redes sociais"
13560,0.435158,"Man; Tracksuit; Cap; Arm; Full Moon","Após confusão, corpo de Maradona é sepultado na Argentina","Em meio às muitas homenagens, polícia precisou atuar em incidentes violentos"
5693,0.435097,"Volleyball player; Volleyball; Uniform; Screen","Com juiz-forano na briga, Bernardinho adianta nomes que devem estar nas Olimpíadas de 2024","Treinador da seleção masculina de vôlei vai usar a Liga das Nações de Vôlei como laboratório para Paris"
5771,0.435081,Room,"Discussão científica sobre Lei de Drogas mobiliza escola em JF","Projeto de extensão da UFJF aproxima pesquisa da comunidade; professor fala das desigualdades e do hiperencarceramento"
14450,0.434996,"People; Table; Knife","Edição 2023 do Minas Láctea acontece no Instituto de Laticínios Cândido Tostes","Diferentemente de outras edições, não haverá programação no Expominas; evento acontece entre os dias 18 e 20 de julho"
12857,0.434988,"Crowd; Van","Servidores da Segurança fazem novo ato em Belo Horizonte","De acordo com informações do sindicato da categoria, duas caravanas de policiais saíram de Juiz de Fora"
7990,0.43494,Highway,"Valor dobrado em pedágios da BR-040 começa nesta semana; TCU apura se há irregularidades","Com nova administração de Juiz de Fora a Belo Horizonte, serviços de emergência também mudam de número"
2667,0.434911,"Basketball court","VEJA VÍDEO: Árbitro agride atleta durante competição de futsal em Juiz de Fora","Caso aconteceu no último sábado, em torneio amador; atleta teria quebrado o nariz"
6065,0.434905,"Man; Desk; Document; Computer; Mask","Ex-Flu e Cruzeiro, juiz-forano do Vitória busca disputar a Série B do Brasileiro","Lateral Israel Lima tenta ganhar espaço no novo clube e encara responsabilidade pela valorização com segurança: \'Gosto de ser referência’"
5798,0.434826,"People; Street","Juiz de Fora tem 83% da população vacinada com a 1ª dose","A partir de agora, a vacinação é contínua para todas as pessoas com 12 anos ou mais em 48 pontos de atendimento na cidade"
12251,0.434798,Man,"Tupi dispensa vencedor da Liga dos Campeões, confirma atacantes e tem acordo com meia e lateral","Técnico Anderson Florentino lamenta pouco tempo para a preparação física de Maciel, de 42 anos, mas enfatiza necessidade de ""pensamento profissional"""
11452,0.434751,"Man; Table; Jacket",,"Ex-treinador do Corinthians assume posto antes ocupado pela sueca Pia Sundhage"
11165,0.434635,"Water; Waterfall; Reflection","Corpo de mulher é encontrado em rio em Caeté","Segundo informações preliminares dos Bombeiros, vítima foi reconhecida por moradores da região, mas estava sem documentação"
8689,0.434611,"Snake; Liquid","Cobras mortas dentro de vidros são encontradas na Rua Santo Antônio","Conforme SRS, dois dos animais estavam em avançado estado de decomposição; o outro será utilizado em estudos"
4188,0.4346,"Woman; Eyeshadow","‘Lei Larissa Manoela’: deputados apresentam projeto para proteção de bens de menores de idade","Projeto de norma que leva o nome da atriz Larissa Manoela visa a evitar episódios de violência patrimonial contra menores de idade"
6600,0.434569,"Building; Hill; Car; Sign","Fica Vivo! retoma atividades com três oficinas","Programa de controle de homicídios na Vila Olavo Costa suspendeu contratos por causa da pandemia"
3791,0.434563,"Crosswalk; Building; Bus","Trecho da Av. Itamar Franco será interditado no domingo","Serviços da Cesama resultará no fechamento da pista sentido São Mateus/Centro entre a Avenida Rio Branco e a Rua Batista de Oliveira; 11 linhas de ônibus terão alteração no itinerário"
15574,0.434498,Road,"Unidade de mineração de fosfato em Minas é vendida por US$ 125 milhões","Unidade fica em Patos de Minas"
6352,0.434435,"Truck; Trailer; Road; People","Polícia Civil prende suspeitos de saquear carga na BR-040","Caminhão de frangos congelados tombou, e populares furtaram a mercadoria"
6651,0.43441,"Person; Square","Praça Antônio Carlos, no Centro de JF, recebe lâmpadas de LED","Executivo afirma que avenidas Brasil e Itamar Franco também receberão novas luminárias"
5573,0.434277,"Table; Document","Estado proíbe instalação de tomadas e pontos de energia em unidades prisionais","Departamento Penitenciário já atua em prol de atender à nova legislação; obras, reformas e ajustes já são realidade nos presídios e penitenciárias de MG"
7092,0.434271,"Reservoir; Bridge","Homem afoga em represa em distrito de Santos Dumont","De acordo com o Corpo de Bombeiros, vítima não sabia nadar e caiu na água quando caminhava na ruína de uma ponte submersa"
7854,0.434251,"Hillside; Tower","Governo de Minas suspende visitas a unidades prisionais e socioeducativas","Medida dura até 31 de março e busca evitar transmissão do coronavírus para locais de custódia"
12166,0.434215,"People; Street","Média semanal de Covid-19 cresce 204% em Juiz de Fora","Levantamento da UFJF aponta aumento significativo de casos da doença nos últimos 15 dias"
3929,0.434183,"Earth; Person; Tool","Vias dos bairros Bonfim e Santa Cândida sofrem interdições a partir de segunda","Obstruções ocorrem por obras de substituição da rede de água e a de esgoto, respectivamente"
13227,0.434076,"Woman; Embrace","Dia do orgulho LGBT+: conheça histórias de famílias unidas pelo amor","No Dia Internacional do Orgulho, famílias formadas por integrantes da comunidade LGBTQIAPN+ revelam laços de acolhimento e cumplicidade"
5968,0.434004,"Police officer; People; Street","Dezessete bares são flagrados em funcionamento irregular em JF","Ação de fiscalização da Prefeitura interditou um estabelecimento no Centro e notificou outros 16 locais"
11031,0.433737,"Mask; Table; Monitor","CPI da Pandemia inicia depoimentos ouvindo Mandetta; acompanhe ao vivo","Ex-ministros falarão na condição de testemunhas"
15232,0.433736,Guitar,"Cultura e tecnologia: produções artísticas se tornam ativos digitais","União entre artistas e investidores tem ganhado espaço por conta de tokenização"
5307,0.433719,"Street; Bus; Sidewalk; Bus stop","Idoso suspeito de importunação sexual é liberado","Caso foi registrado em um coletivo na avenida Rio Branco; Homem estaria se masturbando ao lado de uma mulher grávida"
