name,idFrame,name,description,name
@Attribute,1465,Descrição_orientada_pela_parte_do_corpo,Este frame está relacionado a palavras que descrevem um estado a partir de uma Parte_do_corpo.  Exemplo: Ele está com dor abdominal.,@Stative
@Attribute,211,Descrição_parte_do_corpo,"Este frame está relacionado a palavras que descrevem uma pessoa com base em uma parte proeminente do seu corpo.
<ex>Ele era um <fex name=""Individual"">cara</fex> <t>loiro</t></ex>
<ex><fex name=""Indi",@Attribute
@Attribute,246,Descrição_químico-sensorial,"Este frame cobre as descrições de sabores e odores, possuindo um EF principal #Fonte_perceptual. O elemento de frame #Atributo_sensorial ocorre principalmente com palavras que expressam gosto, sabor, ",@Attribute
@Attribute,1452,Descritor_de_gênero_e_ou_orientação_sexual,Este frame cobre as ULs que descrevem o gênero e/ou orientação sexual de uma #Pessoa.,@Attribute
@Attribute,326,Desejabilidade,"Um #Avaliado é julgado por sua qualidade; ou seja, o quanto ele seria apreciado. Em muitos casos, o #Avaliado é julgado implicitamente como bom ou ruim relativo a outras instâncias de seu tipo. A dese",@Attribute
@Attribute,1105,Desejabilidade_social,"Esse frame contém ULs que são como as do frame de Desejabilidade, com a diferença de que o #Avaliado incorpora o #Parâmetro como sendo ""associado a um lugar percebido em uma hierarquia social"" para to",@Attribute
@Experiential,338,Desejar,"Um #Experienciador deseja que um #Evento ocorra. Em alguns casos, o #Experienciador é um participante ativo no #Evento e, em tais casos, o #Evento por si só geralmente não é mencionado, mas, sim, algu",@Experiential
@Transition,746,Desembarcar,Um #Viajante abandona ou sai de um #Veículo.,@Transition
@Causative,1060,Desencadeamento,"Uma #Causa, um evento ou indivíduo, desencadeia um #Sistema para operar de acordo com o propósito a que se destina. Esse #Sistema geralmente é ou contém um detector ou alarme (como um detector de meta",@Causative
@Causative,1132,Desenvolvimento_de_produto,"Um #Desenvolvedor desenvolve um #Produto; em alguns casos, para uma #Companhia.",@Entity
@Transition,748,Deslocamento_intencional,Um #Auto_movedor se move intencionalmente em uma #Direção em uma #Trajetória em relação ao ponto de referência que não é a #Fonte nem o #Alvo do movimento geral. A forma ou configuração da #Trajetória,@Transition
@Transition,1293,Deslocar-se,"Durante sua estada em um #Lugar, o #Turista frequentemente se desloca de uma região a outra do destino turístico.",@Transition
@Transition,824,Despedaçar,"Um #Todo se quebra em #Pedaços, resultando na perda do #Todo (e, em muitos dos casos, em nenhum pedaço que tenha uma função separada).",@Inchoative
@Action,587,Despir,Um #Usuário  remove um item de #Vestuário de um #Local_do_corpo (a parte do corpo em que o #Vestuátio comumente usada).,@Eventive
@Action,969,Despistar_um_perceptor,"Este Frame descreve um #Tema que tenta evadir-se da visão de um #Perceptor. O foco desse Frame é o #Tema, que aparece na posição de sujeito. Esse Frame se contrasta com a perspectiva oposta de Perder_",@Transition
@Causative,640,Destacar,O frame de Destacar abrange duas situações: uma cena em que alguém faz com que uma coisa seja fisicamente separada de outra coisa; ou uma cena em que alguém faz com que duas coisas sejam desconectadas,@Causative
@Stative,808,Destino,Um #Estado_de_coisas virá com um #Protagonista em algum momento futuro. O #Protagonista não é concebido como tendo controle sobre se o #Estado_de_coisas será válido: ações ou circunstâncias anteriores,@Situation
@Causative,386,Destruir,"Um #Destruidor (uma entidade consciente) ou uma #Causa (um evento, ou uma entidade envolvida em tal evento) afeta o #Paciente negativamente, de forma que o #Paciente não mais exista.",@Causative
@Causative,286,Deter,Os #Autoridades detêm um #Suspeito sob suspeita de ter cometido um crime (#Acusações). O #Local_de_detenção e o período de detenção (#Duração) também podem ser especificados.,@Entity
@Causative,1056,Detonar_explosivo,Um #Agente faz com que um dispositivo #Explosivo exploda.,@Causative
@Entity,1590,Deveres_e_direitos_civis,Este frame descreve situações em que Cidadão é reconhecido como titular de deveres ou direitos estabelecidas por uma Autoridade.,@Entity
@Causative,1484,Diagnosticar,Um Profissional_de_saúde apresenta um Diagnóstico para um Paciente.,@Causative
@Experiential,19,Diferenciação,"As palavras neste frame têm a ver com um #Pensador estar ciente (ou não estar ciente) da diferença entre dois #Fenômenos, que podem ser expressos em conjunto ou separadamente.",@Relational
@Experiential,345,Dificuldade,"Um #Experienciador tem facilidade ou dificuldade ao realizar uma #Atividade. A facilidade ou dificuldade associada à #Atividade parece, geralmente, estar associada a um participante proeminente. No en",@Experiential
@Eventive,402,Dificultar,"Nesse frame, um #Obstáculo torna mais difícil para um #Protagonista completar sua #Ação pretendida ou um #Obstáculo afeta diretamente uma #Ação em que a #Ação pode ser um ato natural ou as ações de mu",@Transition
@Attribute,99,Dimensão,"Este frame diz respeito a palavras que expressam a posição de um #Objeto em uma escala, sua #Medição, com relação a algum atributo, sua #Dimensão. O #Lócus, identificando a sub-região do #Objeto, onde",@Attribute
@Transition,1383,Dinamismo,"Um #Exercitador, uma #Ação ou uma #Força física exerce energia em um nível especificado pelo alvo. Esse frame abrange tanto usos em nível individual / estáticos (uma pessoa INTENSA) quanto usos em nív",@Transition
@Entity,791,Dinheiro,"O #Dinheiro refere-se a um meio usado para trocar mercadorias e serviços. Na maioria dos casos, é emitido pelo governo (seu #Criador) na forma de moedas e notas. Quantidades particulares podem ter um ",@Entity
@Relational,193,Direção,"Uma #Trajetória é construída por um conjunto de posições no #Domínio de um espaço-N (como padrão espacial, ou metafórico ou outros domínios) é determinada como a função de um #Ponto_de_referência (que",@Transition
@Action,28,Discussão,"Duas (ou mais) pessoas (os #Interlocutores, também codificáveis como #Interlocutor_1 e #Interlocutor_2) conversam entre si. Nenhuma pessoa é interpretada como apenas um falante ou apenas um destinatár",@Relational
@Action,447,Discutir,"Um grupo de #Discutidores (também expressáveis como #Discutidor_1 e #Discutidor_2) expressam opiniões ou crenças incompatíveis sobre um #Assunto.
",@Relational
@Action,762,Disfarçar-se_de,"Um #Agente se comporta como se fosse um determinado indivíduo ou tipo de #Entidade_simulada, com a intenção de enganar observadores do seu comportamento. Isso geralmente é feito alterando sua aparênci",@Entity
@Action,264,Disparar_projéteis,"Um #Agente faz com que uma #Arma_de_fogo dispare, o que induz ao rápido movimento do #Projétil. ",@Eventive
@Causative,242,Dispersão,"Um #Agente ou uma #Causa dispersam #Indivíduos da #Fonte, um espaço relativamente confinado, para um #Área_alvo, um espaço mais amplo.",@Causative
@Entity,1098,Display_de_Informação,"Um artefato feito por seres humanos, digital ou físico, que é usado para disseminar informações presentes via o objeto. ",@Entity
@Entity,1084,Dispositivo_explosivo_improvisado,"Um dispositivo explosivo improvisado é uma #Bomba ou um dispositivo similar usado em uma guerra não-convencional. Consiste em um material explosivo conectado em um detonador, possivelmente incluindo o",@Entity
@Relational,652,Distância,"Como é usual para relações locativas, a localização da #Figura é especificada como estando dentro de uma região definida em relação ao #Fundo. Neste caso, a região mede para fora do #Fundo com uma lar",@Relational
@Attribute,542,Distinção,"Um #Traço de uma #Entidade serve para distinguir a #Entidade de outros membros de seu tipo que têm um valor diferente para o #Traço. Note que a #Entidade é frequentemente implícita.
",@Attribute
@Attribute,838,Diversidade,Um #Grupo é descrito como possuindo membros que são semelhantes ou diferentes uns dos outros. O #Grau de similaridade pode também ser expressado.,@Attribute
@Entity,1509,Divisão_temporal_da_educação,Esse frame designa os #Tempos em que se dividem as atividades educativas.,@Entity
@Entity,1324,Divisão_temporal_do_esporte,Esse frame designa os #Tempos em que se divide um esporte.,@Situation
@Action,456,Dizer,"Um #Falante endereça a um an #Destinatário uma #Mensagem, a qual pode ser indiretamente referida a um #Tópico.",@Relational
@Entity,431,Documentos,As palavras no frame referem-se a qualquer #Documento que tenha um status legal. Algum #Documento autoriza o #Portador do #Documento a executar um #Direito. Outros indicam a #Obrigação do #Portador. O,@Entity
@Entity,1272,Doença,"Durante sua estada em um #Lugar, o #Turista pode ficar doente.",@Entity
@Causative,805,Dominação,"Um #Agente tem uma posição influente e controladora em uma #Situação, e é o principal fator causal no desenvolvimento da #Situação, deixando outros #Competidores incapazes de assumir posições de contr",@Causative
@Causative,804,Dominar_competidor,"Um #Agente, em virtude de força, controla, governa ou influencia fortemente algum #Paciente em alguma #Situação.",@Entity
@Causative,803,Dominar_situação,"Um #Agente age de forma a ser a força mais forte, ou o fator causal mais importante em algumas situações, excluindo outros atores concorrentes.",@Causative
@Eventive,399,Domínio,"Diz-se que um #Predicado se aplica em um determinado #Domínio. A compreensão da relação entre #Domínio e #Predicado depende da natureza do #Predicado. Quando o #Predicado é uma proposição completa, um",@Situation
@Experiential,239,Dormir,"O #Dormidor permanece em um estado alterado de consciência com consciência externa bastante reduzida.
",@Stative
@Causative,7,Duplicação,"Este frame envolve um #Criador fazendo uma duplicata, a #Cópia, de alguma entidade #Original. Uma #Fonte, o local do #Original e o #Alvo, o local da #Cópia, podem ser expressos.",@Entity
@Eventive,438,Eclipse,Uma #Obstrução bloqueia a visão de uma entidade #Eclipsada parcialmente ou completamente. As posições da #Obstrução e da entidade #Eclipsada são comumente reportadas em relação a um #Ponto_de_Vantagem,@Inchoative
@Entity,702,Economia,"Uma #Região_política, geralmente uma nação, tem um sistema econômico, a #Economia, definida pelo nível de produção e consumo de bens e serviços. O #Tipo_de_mercado ou o #Domínio pode ser especificado.",@Entity
@Eventive,1596,Educação_familiar,"Este frame cobre o processo  de educação familiar. Este processo pode incluir  transmissão de valores, comportamentos, conhecimentos e normas sociais dentro do contexto familiar determinado por membro",@Relational
@Entity,684,Eletricidade,"As unidades lexicais neste frame referem-se à #Eletricidade, em particular como uma forma de energia aproveitada para usos específicos (como máquinas de energia). A #Fonte da #Eletricidade pode também",@Attribute
@Entity,1427,Eletroeletrônicos,"Um equipamento ou máquina, principalmente elétricos, desenvolvidos para executar uma tarefa específica. Várias propriedades do #Eletroeletrônico podem ser especificadas, como seu #Criador, #Tempo_de_c",@Entity
@Stative,333,Emanar,"Neste frame, uma #Emissão emana de uma #Fonte ao longo de uma #Trajetória ou para um #Alvo.",@Inchoative
@Action,745,Embarcar_em_um_veículo,Um #Viajante embarca em um #Veículo que eles pretendem usar como meio de transporte como passageiro ou como motorista.,@Entity
@Causative,305,Embeber,"Nesse frame, um #Agente coloca o #Tema no #Meio por um período extendido de tempo, com a intenção de que o #Tema seja afetado pelo #Meio e absorva parte dele. ",@Causative
@Stative,1176,Emergência,"Este frame caracteriza a situação ou o estado de coisas em que alguém pode ou deve obrigatoriamente agir para impedir que um #Evento_indesejável ocorra. Geralmente, uma #Entidade afetada pelo #Evento_",@Situation
@Causative,331,Emitir,"Neste frame, uma #Fonte_de_emissão lança a #Emissão ao longo de uma #Trajetória ou para um #Alvo.",@Causative
@Experiential,42,Emoção_com_foco_no_experienciador,As palavras neste frame descrevem as emoções de um #Experienciador em relação a algum #Conteúdo. Uma #Explicação para a emoção também pode ser expressa. Apesar de o  #Conteúdo poder se referir um esta,@Experiential
@Experiential,40,Emoção_direcionada,Os adjetivos e substantivos neste frame descrevem um #Experienciador que está sentindo ou experimentando uma resposta emocional particular a um #Estímulo ou a um #Tópico. Também pode haver #Circunstân,@Experiential
