idLU,lemmaName(en),senseDescription(en),idFrame,frameName,idPOS,lemmaName(pt),senseDescription(pt),idLemma(pt)
6078,drone,"COD: make a continuous low humming sound.",63,Make_noise,86,zumbir,"COD: fazer um som de zumbido baixo e contínuo.",
6079,fizzle,"COD: make a feeble hissing or spluttering sound.",63,Make_noise,86,chispar,"COD: fazer um som fraco de chiado ou borbulhamento.",
6080,gasp,"FN: catch one' s breath with an open mouth, owing to pain or astonishment",63,Make_noise,86,ofegar,"FN: pegar fôlego com a boca aberta, devido à dor ou espanto",
6081,giggle,"COD: laugh lightly in a nervous, affected, or silly manner.",63,Make_noise,86,Rir,"COD: rir levemente de uma maneira nervosa, afetada ou engraçada.",
6083,growl,"COD: make a low or harsh rumbling sound",63,Make_noise,86,rosnar,"COD: fazer um som de rangido baixo ou forte",
6084,grunt,"COD: (of an animal, especially a pig) make a low, short guttural sound.",63,Make_noise,86,Grunhir,"COD: (de um animal, especialmente de um porco) fazer um som gutural baixo e curto.",
6085,guffaw,"FN: laugh loudly and boisterously",63,Make_noise,86,gargalhar,"FN: rir alto e boisteroso",
6086,gurgle,"COD: make a hollow bubbling sound",63,Make_noise,86,borbulhar,"COD: faça um som borbulhante oco",
6087,hawk,"FN: to utter a harsh, gutteral sound as if trying to clear (plegm from) one' s throat",63,Make_noise,86,raspar,"FN: emitir um som rúbrico e gutural como se estivesse tentando limpar (o plem de) garganta",
6088,hiss,"COD: make a sharp sibilant sound as of the letter",63,Make_noise,86,Sibilar,"COD: faça um som agudo e estridente como o da letra",
6089,hoot,"FN: (of owls) to make their natural throat noise",63,Make_noise,86,piar,"FN: (de corujas) fazer o seu ruído de garganta natural",
6090,howl,"COD: make a howling sound.",63,Make_noise,86,uivar,"COD: fazer um som de uivo.",
6091,hum,"COD: make a low, steady continuous sound like that of a bee or sing with closed lips. ",63,Make_noise,86,zumbir,"COD: faça um som baixo e contínuo como o de uma abelha ou cante com os lábios fechados.",
6092,keen,"COD: wail in grief for a dead person or make an eerie wailing sound. ",63,Make_noise,86,lamentar,"COD: chorar de dor pela morte de alguém ou fazer um som assombroso de choro.",
6093,mew,"FN: (of a cat)  make a characteristic high-pitched crying noise.",63,Make_noise,86,miar,"FN: (de um gato) fazer um som de choro agudo e característico.",
6094,mewl,"COD: cry feebly or querulously.",63,Make_noise,86,miar,"COD: chorar de forma fraca ou querulosa.",
6095,moan,"COD: utter or make a moan.",63,Make_noise,86,gemido,"COD: gemer ou fazer um gemido.",
6096,moo,"COD: make the characteristic deep resonant vocal sound of cattle.",63,Make_noise,86,mugir,"COD: faça o característico som vocal profundo e ressonante do gado.",
6101,plash,"FN: to make a splashing sound",63,Make_noise,86,chapinhar,"FN: fazer um som de gotejamento",
6102,plonk,"FN: produce a quick, hollow, metallic or harsh sound due to being dropped or set down suddenly",63,Make_noise,86,estatelar,"FN: produz um som rápido, oco, metálico ou agudo devido a ser derrubado ou colocado de repente",
6103,plop,"FN: to make a short, dull sound, as of an object falling into water without making a splash",63,Make_noise,86,plopar,"FN: fazer um som curto e entediante, como de um objeto caindo na água sem fazer espuma",
6104,purr,"COD: (of a cat) make a low continuous vibratory sound expressing contentment.",63,Make_noise,86,Ronronar,"COD: (de um gato) fazer um som contínuo de vibração expressando contentamento.",
6105,quack,"FN: to utter the characteristic sound of the duck",63,Make_noise,86,grasnar,"FN: fazer o som característico do pato",
6108,roar,"COD: make or utter a full, deep, prolonged sound as made by a lion, natural force, or engine",63,Make_noise,86,rugir,"COD: fazer ou emitir um som completo, profundo e prolongado como feito por um leão, força da natureza ou motor",
6109,rustle,"COD: make a soft, muffled crackling sound like that caused by the movement of dry leaves or paper.",63,Make_noise,86,Fruir,"COD: faça um som de estalo suave e abafado, como o causado pelo movimento de folhas secas ou papel.",
6111,screech,"FN: make a high-pitched, shrill sound",63,Make_noise,86,guinchar,"FN: fazer um som agudo e estridente",
6113,sizzle,"FN: make a hissing sound as when food is frying or roasting",63,Make_noise,86,chiar,"FN: faça um som de assobio como quando a comida está fritando ou assando",
6114,snarl,"COD: growl with bared teeth",63,Make_noise,86,Rosnar,"COD: rosnar com os dentes expostos",
6115,snicker,"COD: snigger",63,Make_noise,86,rir,"COD: risada",
6116,snigger,"COD: give such a laugh.",63,Make_noise,86,rir,"COD: dar tal risada.",
6117,snore,"COD: make such a sound while asleep.",63,Make_noise,86,Roncar,"COD: fazer tal som enquanto dorme.",
6118,snort,"FN: make a noise by inhaling forcefully through a constricted nasal passage.",63,Make_noise,86,roncar,"FN: fazer barulho ao inalar com força através de uma passagem nasal restrita.",
6119,sob,"COD: cry making loud, convulsive gasps.",63,Make_noise,86,soluçar,"COD: gritos convulsivos e estridentes.",
6120,sough,"COD: (of the wind, sea, etc.) make a moaning, whistling, or rushing sound.",63,Make_noise,86,sussurrar,"COD: (do vento, do mar, etc.) fazer um som de gemido, assobio ou estalo.",
6121,squawk,"COD: (of a bird) make a loud, harsh noise.",63,Make_noise,86,grasnar,"COD: (de um pássaro) fazer um barulho alto e agudo.",
6122,squeak,"COD: make a short, high-pitched sound or cry",63,Make_noise,86,chiar,"COD: fazer um som curto e agudo ou chorar",
6123,squeal,"COD: to make or utter a long, high-pitched cry or noise",63,Make_noise,86,guinchar,"COD: fazer ou proferir um longo e alto gemido ou barulho",
6124,thump,"FN: (of a person' s heart or pulse) beat or pulsate strongly",63,Make_noise,86,pulsar,"FN: (do coração ou pulso de uma pessoa) bater ou pulsar fortemente",
6125,thunder,"FN: make a resounding loud deep noise",63,Make_noise,86,trovejar,"FN: faça um barulho profundo e ensurdecedor",
6126,tinkle,"FN: to produce a light, clear ringing sound.",63,Make_noise,86,tilintar,"FN: produzir um som claro e vibrante.",
6127,titter,"COD: to give a short, half-suppressed laugh",63,Make_noise,86,"rir nervosamente","COD: para dar uma curta, meio suprimida risada",
6128,toll,"COD: (with reference to a bell) sound or cause to sound with a slow, uniform succession of strokes.",63,Make_noise,86,tocar,"COD: (referindo-se a um sino) soar ou causar para soar com uma sequência lenta e uniforme de golpes.",
6129,trumpet,"FN: make a loud, trumpetlike sound (eg, by blowing one' s nose or by elephants making their cries)",63,Make_noise,86,trombetear,"FN: fazer um som alto e de trombeta (por exemplo, soprando o nariz ou os elefantes fazendo seus grunhidos).",
6130,tweet,"COD: make a chirping noise.",63,Make_noise,86,piar,"COD: fazer um barulho de chiado.",
6131,twitter,"COD: (of a bird) make a series of light tremulous sounds.",63,Make_noise,86,piar,"COD: (de um pássaro) fazer uma série de sons trêmulos leves.",
6132,ululate,"COD: howl or wail, typically to express grief. ",63,Make_noise,86,Ulular,"COD: uivar ou gemer, tipicamente para expressar tristeza.",
6134,whimper,"FN: to cry or sob softly and intermittently",63,Make_noise,86,Choramingar,"FN: para chorar ou suspirar suavemente e intermitentemente",
6135,whine,"COD: give or make a whine.",63,Make_noise,86,lamentar-se,"COD: dar ou fazer um reclame.",
6136,whinny,"FN: for a horse to make a gentle, high-pitched neighing sound",63,Make_noise,86,relinchar,"FN: para um cavalo fazer um som de relinchar suave e agudo",
6137,whisper,"COD:  rustle or murmur softly.",63,Make_noise,86,sussurrar,"COD: sussurrar ou murmurar suavemente.",
6139,yammer,"COD: talk loudly and incessantly.",63,Make_noise,86,tagarelar,"COD: falar alto e incessantemente.",
6140,yap,"COD:  give a sharp, shrill bark",63,Make_noise,86,latir,"COD: latir alto e agudo",
6141,yelp,"COD: utter a yelp or yelps.",63,Make_noise,86,ganir,"COD: uivar ou uivas.",
6142,yodel,"COD: practise a form of singing or calling marked by rapid alternation between the normal voice and falsetto.",63,Make_noise,86,jodelar,"COD: uma forma de canto ou chamada marcada por uma rápida alternância entre a voz normal e o falsete.",
6143,yowl,"COD: to make a loud wailing cry of pain or distress",63,Make_noise,86,uivar,"COD: fazer um grito alto e lamentável de dor ou angústia",
6144,crepitate,"COD: make a crackling sound.",63,Make_noise,86,crepitar,"COD: faça um som de trincamento.",
6146,clack,"COD: make or cause to make a sharp sound as of a hard object striking another.",63,Make_noise,86,estalar,"COD: fazer ou causar um som agudo como de um objeto duro atingindo outro.",
6147,sploosh,"FN: make a deep sound, as of a large object falling forcefully into water. ",63,Make_noise,86,espirrar,"FN: fazer um som profundo, como de um grande objeto caindo com força na água.",
6149,ring,"FN: make a clear noise, as from a bell.",63,Make_noise,86,tocar,"FN: fazer um barulho claro, como de uma campainha.",
6151,beep,"FN: make a high-pitched electronic noise",63,Make_noise,86,bipar,"FN: fazer um zumbido eletrônico agudo",
6152,"hem and haw","FN: to make noises indicating indecision",63,Make_noise,86,hesitar,"FN: fazer barulhos indicando indecisão",
6153,boom,"FN: make a loud, deep sound.",63,Make_noise,86,estrondar,"FN: fazer um som alto e profundo.",
6156,honk,"FN: to emit a loud sound, as that of a goose or a car horn",63,Make_noise,86,buzinar,"FN: emitir um som alto, como o de uma gansa ou de um apito de carro",
6158,toot,"FN: to emit a short, sharp sound",63,Make_noise,86,buzinar,"FN: emitir um som curto e agudo",
41229,sonar,,63,Make_noise,83,sonar,,
6168,overhear,"COD: hear accidentally or secretly. ",64,Perception_experience,86,"ouvir por acaso","COD: ouvir acidentalmente ou secretamente.",
6170,witness,"FN: to see an event occur, especially as a bystander. ",64,Perception_experience,86,presenciar,"FN: ver um evento ocorrer, especialmente como um observador passivo.",
34886,"point of view","The opinion of someone, or the way one sees something.",64,Perception_experience,96,"ponto de vista","A opinião de alguém ou a forma como uma pessoa vê algo.",
39380,daydream,"to spend time thinking pleasant thoughts about something you would prefer to be doing or something you would like to achieve in the future.",64,Perception_experience,86,"sonhar acordado","Gasta tempo pensando em pensamentos agradáveis sobre algo que você gostaria de estar fazendo ou algo que você gostaria de alcançar no futuro.",
6174,feel,"COD: a sensation given by an object or material when touched. ",65,Sensation,83,sensação,"COD: a sensação que se tem ao tocar em um objeto ou material.",
6175,feeling,"COD: an emotional state or reaction",65,Sensation,83,sentimento,"COD: um estado emocional ou reação",
6177,fragrance,"COD: a pleasant, sweet smell or perfume",65,Sensation,83,fragrância,"COD: um cheiro agradável, doce ou perfume",
6184,reek,"COD: a foul smell.",65,Sensation,83,fedor,"COD: um cheiro ruim.",
6189,sight,"COD: the action or fact of seeing someone or something",65,Sensation,83,visão,"COD: a ação ou fato de ver alguém ou algo",
6195,whiff,"COD: a smell that is smelt only briefly or faintly.",65,Sensation,83,aroma,"COD: um cheiro que é sentido apenas brevemente ou de forma fraca.",
6199,coup,"COD: a violent or illegal seizure of power",66,Change_of_leadership,83,"golpe de estado","COD: uma tomada de poder violenta ou ilegal",
6200,elect,"COD: choose (someone) to hold a position, especially public office, by voting. ",66,Change_of_leadership,86,eleger,"COD: escolher (alguém) para ocupar uma posição, especialmente um cargo público, por votação.",
6201,insurrection,"COD:  a rising in open resistance to established authority",66,Change_of_leadership,83,insurreição,"COD: a ascensão da resistência aberta contra a autoridade estabelecida",
6202,mutiny,"COD: an open revolt against constituted authority, especially by soliders or sailors against their officers.",66,Change_of_leadership,83,motim,"COD: uma revolta aberta contra a autoridade estabelecida, especialmente por soldados ou marinheiros contra seus oficiais.",
6203,mutiny,"COD:  revolt",66,Change_of_leadership,86,amotinar,"COD: revolt",
6205,rebellion,"COD: n. open reisitance to authority, esp. organized armed resistance to an established government.",66,Change_of_leadership,83,revolta,"COD: n. resistência aberta à autoridade, especialmente resistência armada organizada a um governo estabelecido.",
6208,uprising,"COD: an act of resistance or rebellion.",66,Change_of_leadership,83,revolta,"COD: um ato de resistência ou rebelião.",
6209,oust,"COD:  drive out or expel, especially by forcing oneself into the place of",66,Change_of_leadership,86,destituir,"COD: conduzir ou expulsar, especialmente forçando-se a ocupar o lugar de",
6210,depose,"COD: remove from office suddenly and forcefully",66,Change_of_leadership,86,destituir,"COD: remover do escritório de repente e à força",
6212,overthrow,"COD:  a removal from power; a defeat or downfall. ",66,Change_of_leadership,83,derrubada,"COD: remoção do poder; derrota ou queda.",
6213,revolt,"COD:  an attempt to end the authority of a person or body by rebelling.",66,Change_of_leadership,83,revolta,"COD: uma tentativa de acabar com a autoridade de uma pessoa ou corpo através da rebelião.",
6214,"take over","COD: assume control of or responsibility for something.",66,Change_of_leadership,86,"assumir o controle","COD: assume controle de ou responsabilidade por algo.",
6215,topple,"FN: to overthrow.",66,Change_of_leadership,86,derrubar,"FN: para derrubar.",
6217,throne,"FN: install as leader (as if up on a throne).",66,Change_of_leadership,86,entronizar,"FN: instalar como líder (como se estivesse em um trono).",
6219,coronate,"FN: install as royal leader.",66,Change_of_leadership,86,coroar,"FN: instalar como líder real.",
6221,vest,"FN: give new power to someone (or some group).",66,Change_of_leadership,86,investir,"FN: dar novo poder a alguém (ou a um grupo).",
6225,rising,"FN: a revolt against an authority",66,Change_of_leadership,83,revolta,"FN: uma revolta contra uma autoridade",
